OP,NCC,GCC,SLCC
1.0,0.00020238818,1.0,0.0
0.9997976000000001,0.00040477637,0.9997976000000001,0.0
0.9995951999999999,0.00080955273,0.9993928,0.00020238818
0.9993928,0.0010119408999999999,0.99919045,0.00020238818
0.99919045,0.0014167173000000002,0.9987857,0.00020238818
0.99898803,0.0016191055,0.99858326,0.00020238818
0.9987857,0.0018214935999999998,0.9983809000000001,0.00020238818
0.99858326,0.0020238817999999998,0.9981785,0.00020238818
0.9983809000000001,0.00222627,0.9979761,0.00020238818
0.9981785,0.0024286579999999998,0.9977736999999999,0.00020238818
0.9979761,0.0026310463,0.99757135,0.00020238818
0.9977736999999999,0.0034405990000000003,0.99574983,0.0010119408999999999
0.99757135,0.0038453755,0.99534506,0.0010119408999999999
0.99736893,0.0040477635,0.9951426999999999,0.0010119408999999999
0.9971665999999999,0.0042501516,0.9949403,0.0010119408999999999
0.99696416,0.00445254,0.9947379000000001,0.0010119408999999999
0.9967618,0.004654928,0.9945354999999999,0.0010119408999999999
0.9965594000000001,0.0048573159999999995,0.99433315,0.0010119408999999999
0.9963569999999999,0.0052620927,0.9939283999999999,0.0010119408999999999
0.9961546,0.0054644807,0.99372596,0.0010119408999999999
0.99595225,0.0058692573,0.9933211999999999,0.0010119408999999999
0.99574983,0.0060716453,0.9931188,0.0010119408999999999
0.9955475,0.006476422,0.99271405,0.0010119408999999999
0.99534506,0.006881198000000001,0.9923093000000001,0.0010119408999999999
0.9951426999999999,0.0070835864,0.99210685,0.0010119408999999999
0.9949403,0.0072859744999999995,0.9919045,0.0010119408999999999
0.9947379000000001,0.0074883625,0.9917021,0.0010119408999999999
0.9945354999999999,0.007690751,0.9914997,0.0010119408999999999
0.99433315,0.008095527,0.9894758,0.0018214935999999998
0.99413073,0.008500303,0.9890709999999999,0.0018214935999999998
0.9939283999999999,0.008702692,0.98886865,0.0018214935999999998
0.99372596,0.00890508,0.98866624,0.0018214935999999998
0.9935236,0.009107468,0.9884639000000001,0.0018214935999999998
0.9933211999999999,0.009309856,0.98826146,0.0018214935999999998
0.9931188,0.009512245,0.9880591000000001,0.0018214935999999998
0.9929164,0.009714631999999999,0.9878566999999999,0.0018214935999999998
0.99271405,0.009917021,0.9876543,0.0018214935999999998
0.99251163,0.010119409000000001,0.9874519,0.0018214935999999998
0.9923093000000001,0.010321796999999999,0.98724955,0.0018214935999999998
0.99210685,0.010726574,0.9868448000000001,0.0018214935999999998
0.9919045,0.01113135,0.98644,0.0018214935999999998
0.9917021,0.011333738000000001,0.9862376,0.0018214935999999998
0.9914997,0.011536126,0.9860351999999999,0.0018214935999999998
0.9912973,0.0117385145,0.9858328000000002,0.0018214935999999998
0.99109495,0.011940903000000001,0.98563045,0.0018214935999999998
0.9908925,0.012345678999999998,0.9852257,0.0018214935999999998
0.9906902,0.012548068,0.98502326,0.0018214935999999998
0.99048775,0.012750455,0.9848209000000001,0.0018214935999999998
0.9902854,0.012952844,0.9846185,0.0018214935999999998
0.990083,0.013155232,0.9844161,0.0018214935999999998
0.98988056,0.01335762,0.9842136999999999,0.0018214935999999998
0.9896782,0.013560008,0.98401135,0.0018214935999999998
0.9894758,0.01436956,0.9829994000000001,0.0018214935999999998
0.9892734000000001,0.014571948999999999,0.9827969999999999,0.0018214935999999998
0.9890709999999999,0.014976725,0.98239225,0.0018214935999999998
0.98886865,0.0151791135,0.98218983,0.0018214935999999998
0.98866624,0.01558389,0.98178506,0.0018214935999999998
0.9884639000000001,0.015988666999999998,0.9813803,0.0018214935999999998
0.98826146,0.016191054,0.9811779,0.0018214935999999998
0.9880591000000001,0.016798219,0.97996354,0.0018214935999999998
0.9878566999999999,0.017000606,0.9797611999999999,0.0018214935999999998
0.9876543,0.017202996,0.97955877,0.0018214935999999998
0.9874519,0.017405383,0.9793564,0.0018214935999999998
0.98724955,0.01760777,0.9791540000000001,0.0018214935999999998
0.98704714,0.018012548,0.97834444,0.0018214935999999998
0.9868448000000001,0.018214935,0.9781421,0.0018214935999999998
0.98664236,0.018417325,0.97793967,0.0018214935999999998
0.98644,0.01902449,0.97733253,0.0018214935999999998
0.9862376,0.019226877,0.9771301,0.0018214935999999998
0.9860351999999999,0.019429265,0.97692776,0.0018214935999999998
0.9858328000000002,0.019631654,0.97672534,0.0018214935999999998
0.98563045,0.019834042,0.9765229999999999,0.0018214935999999998
0.98542804,0.020238818999999998,0.9761181999999999,0.0018214935999999998
0.9852257,0.020643593999999998,0.97571343,0.0018214935999999998
0.98502326,0.02104837,0.97530866,0.0018214935999999998
0.9848209000000001,0.021250757999999998,0.97510624,0.0018214935999999998
0.9846185,0.021655535,0.97470146,0.0018214935999999998
0.9844161,0.022060312000000002,0.9742966999999999,0.0018214935999999998
0.9842136999999999,0.0222627,0.97409433,0.0018214935999999998
0.98401135,0.022465087,0.9738919,0.0018214935999999998
0.98380893,0.022667477000000002,0.97368956,0.0018214935999999998
0.9836065999999999,0.022869864,0.97348714,0.0018214935999999998
0.98340416,0.023072252,0.9732848,0.0018214935999999998
0.9832018,0.023274641000000002,0.97308236,0.0018214935999999998
0.9829994000000001,0.023477029,0.97288,0.0018214935999999998
0.9827969999999999,0.023679417,0.9726776,0.0018214935999999998
0.9825946,0.023881806000000002,0.97247523,0.0018214935999999998
0.98239225,0.024084194,0.9722728,0.0018214935999999998
0.98218983,0.02448897,0.97186804,0.0018214935999999998
0.9819875,0.024691357999999997,0.9716657,0.0018214935999999998
0.98178506,0.025096135,0.9710584999999999,0.0018214935999999998
