OP,NCC,GCC,SLCC
0.97042567,0.04145937,0.95688224,8.291874E-4
0.9701493,0.041735765,0.95660585,8.291874E-4
0.96987283,0.042012163,0.95632946,8.291874E-4
0.96959645,0.042564955,0.9557767,8.291874E-4
0.96932006,0.04284135,0.9555003,8.291874E-4
0.9690437,0.043117743,0.95522386,8.291874E-4
0.9687673,0.04339414,0.9549475,8.291874E-4
0.9684909,0.043670535,0.9546711,8.291874E-4
0.9682145,0.043946933,0.9543947,8.291874E-4
0.96793807,0.044223327,0.9541183,8.291874E-4
0.9676617,0.044499725,0.9538419,8.291874E-4
0.9673853,0.04477612,0.9535655,8.291874E-4
0.9671089,0.045052513,0.9532891,8.291874E-4
0.9668325,0.04532891,0.9530127,8.291874E-4
0.96655613,0.045605306,0.9527363,8.291874E-4
0.9662797,0.045881703,0.95245993,8.291874E-4
0.9660033,0.046158098,0.95218354,8.291874E-4
0.9657269,0.046434496,0.95190716,8.291874E-4
0.9654505,0.04671089,0.9516307,8.291874E-4
0.96517414,0.046987284,0.9513543,8.291874E-4
0.96489775,0.047263682,0.95107794,8.291874E-4
0.96462137,0.047540076,0.95080155,8.291874E-4
0.9643449,0.047816474,0.95052516,8.291874E-4
0.96406853,0.04809287,0.9502488,8.291874E-4
0.96379215,0.048369266,0.94997233,8.291874E-4
0.96351576,0.04892206,0.9488668,8.291874E-4
0.9632394,0.049198452,0.9485904,8.291874E-4
0.962963,0.049474847,0.948314,8.291874E-4
0.96268654,0.049751244,0.94803756,8.291874E-4
0.96241015,0.05002764,0.9477612,8.291874E-4
0.96213377,0.050304037,0.9474848,8.291874E-4
0.9618574,0.05058043,0.9472084,8.291874E-4
0.961581,0.05085683,0.946932,8.291874E-4
0.9613046,0.051133223,0.94665563,8.291874E-4
0.9610282,0.051409617,0.94637924,8.291874E-4
0.9607518,0.05196241,0.9458264,8.291874E-4
0.9604754,0.052238807,0.94555,8.291874E-4
0.960199,0.0525152,0.94527364,8.291874E-4
0.9599226,0.0527916,0.94499725,8.291874E-4
0.9596462,0.053067993,0.94472086,8.291874E-4
0.95936984,0.053344388,0.9444444,8.291874E-4
0.95909345,0.053620785,0.94416803,8.291874E-4
0.958817,0.05389718,0.94389164,8.291874E-4
0.9585406,0.054173578,0.94361526,8.291874E-4
0.95826423,0.05444997,0.9433389,8.291874E-4
0.95798784,0.05472637,0.9430625,8.291874E-4
0.95771146,0.055002764,0.9427861,8.291874E-4
0.9574351,0.055279158,0.94250965,8.291874E-4
0.9571586,0.055555556,0.94223326,8.291874E-4
0.95688224,0.05583195,0.9419569,8.291874E-4
0.95660585,0.056108348,0.9416805,8.291874E-4
0.95632946,0.056384742,0.9414041,8.291874E-4
0.9560531,0.05666114,0.9411277,8.291874E-4
0.9557767,0.056937534,0.9408513,8.291874E-4
0.9555003,0.05721393,0.9405749,8.291874E-4
0.95522386,0.057490326,0.9402985,8.291874E-4
0.9549475,0.05776672,0.9400221,8.291874E-4
0.9546711,0.05804312,0.9397457,8.291874E-4
0.9543947,0.058319513,0.93946934,8.291874E-4
0.9541183,0.05859591,0.93919295,8.291874E-4
0.9538419,0.058872305,0.9389165,8.291874E-4
0.9535655,0.058872305,0.9389165,8.291874E-4
