OP,NCC,GCC,SLCC
1.0,2.763958E-4,1.0,0.0
0.9997236,5.527916E-4,0.9997236,0.0
0.9994472,8.291874E-4,0.9994472,0.0
0.99917084,0.0011055832,0.99917084,0.0
0.9988944,0.001381979,0.9988944,0.0
0.998618,0.0016583748,0.998618,0.0
0.9983416,0.0019347706,0.9983416,0.0
0.99806523,0.002763958,0.99751246,2.763958E-4
0.99778885,0.0030403538,0.997236,2.763958E-4
0.99751246,0.0033167496,0.9969596,2.763958E-4
0.997236,0.0038695412,0.99640685,2.763958E-4
0.9969596,0.004145937,0.99613047,2.763958E-4
0.99668324,0.0044223326,0.9958541,2.763958E-4
0.99640685,0.0046987287,0.9955777,2.763958E-4
0.99613047,0.0049751243,0.99530125,2.763958E-4
0.9958541,0.0052515203,0.99502486,2.763958E-4
0.9955777,0.005527916,0.9947485,2.763958E-4
0.99530125,0.005804312,0.9944721,2.763958E-4
0.99502486,0.0060807075,0.9941957,2.763958E-4
0.9947485,0.0063571036,0.9939193,2.763958E-4
0.9944721,0.006633499,0.9936429,2.763958E-4
0.9941957,0.0069098948,0.9933665,2.763958E-4
0.9939193,0.0074626864,0.9925373,5.527916E-4
0.9936429,0.0077390824,0.99226093,5.527916E-4
0.9933665,0.008015478,0.99198455,5.527916E-4
0.9930901,0.008291874,0.9917081,5.527916E-4
0.9928137,0.00856827,0.9914317,5.527916E-4
0.9925373,0.008844665,0.9911553,5.527916E-4
0.99226093,0.009121061,0.99087894,5.527916E-4
0.99198455,0.009397457,0.99060255,5.527916E-4
0.9917081,0.009673853,0.99032617,5.527916E-4
0.9914317,0.0099502485,0.9900498,5.527916E-4
0.9911553,0.010503041,0.98949695,5.527916E-4
0.99087894,0.010779436,0.98922056,5.527916E-4
0.99060255,0.011055832,0.9889442,5.527916E-4
0.99032617,0.011332228,0.9886678,5.527916E-4
0.9900498,0.011608624,0.9883914,5.527916E-4
0.98977333,0.012437811,0.9875622,5.527916E-4
0.98949695,0.012714207,0.9872858,5.527916E-4
0.98922056,0.013266998,0.986733,5.527916E-4
0.9889442,0.014096186,0.9856274,5.527916E-4
0.9886678,0.014372582,0.985351,5.527916E-4
0.9883914,0.014648978,0.98507464,5.527916E-4
0.98811495,0.014925373,0.98479825,5.527916E-4
0.98783857,0.015201769,0.9845218,5.527916E-4
0.9875622,0.015478165,0.9842454,5.527916E-4
0.9872858,0.01575456,0.98396903,5.527916E-4
0.9870094,0.016030956,0.98369265,5.527916E-4
0.986733,0.016307352,0.98341626,5.527916E-4
0.98645663,0.016860144,0.9828635,5.527916E-4
0.9861802,0.01713654,0.98258704,5.527916E-4
0.9859038,0.017412934,0.98231065,5.527916E-4
0.9856274,0.017965727,0.9817579,5.527916E-4
0.985351,0.018242123,0.9814815,5.527916E-4
0.98507464,0.018518519,0.9812051,5.527916E-4
0.98479825,0.018794915,0.9809287,5.527916E-4
0.9845218,0.01907131,0.9806523,5.527916E-4
0.9842454,0.019347707,0.9803759,5.527916E-4
0.98396903,0.019624101,0.9800995,5.527916E-4
0.98369265,0.019900497,0.9798231,5.527916E-4
0.98341626,0.02045329,0.97927034,5.527916E-4
0.9831399,0.020729685,0.9789939,5.527916E-4
0.9828635,0.021006081,0.9787175,5.527916E-4
0.98258704,0.021558871,0.97816473,5.527916E-4
0.98231065,0.021835268,0.97788835,5.527916E-4
0.98203427,0.022111664,0.97761196,5.527916E-4
0.9817579,0.02238806,0.9773356,5.527916E-4
0.9814815,0.022664456,0.9770591,5.527916E-4
0.9812051,0.023217248,0.9759536,8.291874E-4
0.9809287,0.02432283,0.974848,8.291874E-4
0.9806523,0.024599226,0.9745716,8.291874E-4
0.9803759,0.024875622,0.9742952,8.291874E-4
0.9800995,0.025152018,0.9740188,8.291874E-4
0.9798231,0.0262576,0.9726368,8.291874E-4
0.9795467,0.026533997,0.97236043,8.291874E-4
0.97927034,0.026810393,0.97208405,8.291874E-4
0.9789939,0.027086789,0.9718076,8.291874E-4
0.9787175,0.027363185,0.9715312,8.291874E-4
0.9784411,0.027639579,0.9712548,8.291874E-4
0.97816473,0.027915975,0.97097844,8.291874E-4
0.97788835,0.028192371,0.97070205,8.291874E-4
0.97761196,0.028468767,0.97042567,8.291874E-4
0.9773356,0.028745163,0.9701493,8.291874E-4
0.9770591,0.02902156,0.96987283,8.291874E-4
0.97678274,0.029574351,0.9687673,8.291874E-4
0.97650635,0.029850746,0.9684909,8.291874E-4
0.97622997,0.030127142,0.9682145,8.291874E-4
0.9759536,0.030403538,0.96793807,8.291874E-4
0.9756772,0.030679934,0.9676617,8.291874E-4
0.97540075,0.03095633,0.9673853,8.291874E-4
0.97512436,0.031232726,0.9671089,8.291874E-4
0.974848,0.03150912,0.9668325,8.291874E-4
0.9745716,0.031785518,0.96655613,8.291874E-4
0.9742952,0.032061912,0.9662797,8.291874E-4
0.9740188,0.03233831,0.9660033,8.291874E-4
0.9737424,0.032614704,0.9657269,8.291874E-4
0.973466,0.0328911,0.9654505,8.291874E-4
0.9731896,0.033167496,0.96517414,8.291874E-4
0.9729132,0.03372029,0.96462137,8.291874E-4
0.9726368,0.033996683,0.9643449,8.291874E-4
0.97236043,0.03427308,0.96406853,8.291874E-4
0.97208405,0.034549475,0.96379215,8.291874E-4
0.9718076,0.03482587,0.96351576,8.291874E-4
0.9715312,0.03565506,0.96268654,8.291874E-4
0.9712548,0.035931453,0.96241015,8.291874E-4
0.97097844,0.03620785,0.96213377,8.291874E-4
0.97070205,0.03676064,0.961581,8.291874E-4
0.97042567,0.037037037,0.9613046,8.291874E-4
0.9701493,0.03731343,0.9610282,8.291874E-4
0.96987283,0.03758983,0.9607518,8.291874E-4
0.96959645,0.037866224,0.9604754,8.291874E-4
0.96932006,0.038971808,0.95909345,8.291874E-4
0.9690437,0.0395246,0.9585406,8.291874E-4
0.9687673,0.039800994,0.95826423,8.291874E-4
0.9684909,0.040077392,0.95798784,8.291874E-4
0.9682145,0.040353786,0.95771146,8.291874E-4
0.96793807,0.040630184,0.9574351,8.291874E-4
0.9676617,0.04090658,0.9571586,8.291874E-4
0.9673853,0.041182972,0.95688224,8.291874E-4
0.9671089,0.04145937,0.95660585,8.291874E-4
0.9668325,0.041735765,0.95632946,8.291874E-4
0.96655613,0.042012163,0.9560531,8.291874E-4
0.9662797,0.042288557,0.9557767,8.291874E-4
0.9660033,0.042564955,0.9555003,8.291874E-4
0.9657269,0.04284135,0.95522386,8.291874E-4
0.9654505,0.043117743,0.9549475,8.291874E-4
0.96517414,0.04339414,0.9546711,8.291874E-4
0.96489775,0.043946933,0.9541183,8.291874E-4
0.96462137,0.044499725,0.9532891,8.291874E-4
0.9643449,0.04477612,0.9530127,8.291874E-4
0.96406853,0.045052513,0.9527363,8.291874E-4
0.96379215,0.04532891,0.95245993,8.291874E-4
0.96351576,0.045605306,0.95218354,8.291874E-4
0.9632394,0.045881703,0.95190716,8.291874E-4
0.962963,0.046158098,0.9516307,8.291874E-4
0.96268654,0.046434496,0.9513543,8.291874E-4
0.96241015,0.04671089,0.95107794,8.291874E-4
0.96213377,0.046987284,0.95080155,8.291874E-4
0.9618574,0.047263682,0.95052516,8.291874E-4
0.961581,0.047816474,0.94997233,8.291874E-4
0.9613046,0.048369266,0.9488668,8.291874E-4
0.9610282,0.04864566,0.9485904,8.291874E-4
0.9607518,0.04892206,0.948314,8.291874E-4
0.9604754,0.049198452,0.94803756,8.291874E-4
0.960199,0.049474847,0.9477612,8.291874E-4
0.9599226,0.049751244,0.9474848,8.291874E-4
0.9596462,0.05002764,0.9472084,8.291874E-4
0.95936984,0.050304037,0.946932,8.291874E-4
0.95909345,0.05058043,0.94665563,8.291874E-4
0.958817,0.05085683,0.94637924,8.291874E-4
0.9585406,0.051133223,0.9461028,8.291874E-4
0.95826423,0.051686015,0.94555,8.291874E-4
0.95798784,0.05196241,0.94527364,8.291874E-4
0.95771146,0.052238807,0.94499725,8.291874E-4
0.9574351,0.0525152,0.94472086,8.291874E-4
0.9571586,0.0527916,0.9444444,8.291874E-4
0.95688224,0.053067993,0.94416803,8.291874E-4
0.95660585,0.053344388,0.94389164,8.291874E-4
0.95632946,0.053620785,0.94361526,8.291874E-4
0.9560531,0.05389718,0.9433389,8.291874E-4
0.9557767,0.054173578,0.9430625,8.291874E-4
0.9555003,0.05444997,0.9427861,8.291874E-4
0.95522386,0.05472637,0.94250965,8.291874E-4
0.9549475,0.055002764,0.94223326,8.291874E-4
0.9546711,0.056384742,0.9408513,8.291874E-4
0.9543947,0.05666114,0.9405749,8.291874E-4
0.9541183,0.056937534,0.9402985,8.291874E-4
0.9538419,0.05721393,0.9400221,8.291874E-4
0.9535655,0.057490326,0.9397457,8.291874E-4
0.9532891,0.05776672,0.93946934,8.291874E-4
0.9530127,0.05804312,0.93919295,8.291874E-4
0.9527363,0.058319513,0.9389165,8.291874E-4
0.95245993,0.05859591,0.9386401,8.291874E-4
0.95218354,0.058872305,0.93836373,8.291874E-4
0.95190716,0.059148703,0.93808734,8.291874E-4
0.9516307,0.059425097,0.93781096,8.291874E-4
0.9513543,0.05970149,0.9375346,8.291874E-4
0.95107794,0.05997789,0.9372581,8.291874E-4
0.95080155,0.060254283,0.93698174,8.291874E-4
0.95052516,0.06053068,0.93670535,8.291874E-4
0.9502488,0.060807075,0.93642896,8.291874E-4
0.94997233,0.061083473,0.9361526,8.291874E-4
0.94969594,0.061359867,0.9358762,8.291874E-4
0.94941956,0.06163626,0.9355998,8.291874E-4
0.9491432,0.06191266,0.93532336,8.291874E-4
0.9488668,0.062189054,0.935047,8.291874E-4
0.9485904,0.062741846,0.9344942,8.291874E-4
0.948314,0.063294634,0.93255943,0.0016583748
0.94803756,0.063571036,0.93228304,0.0016583748
0.9477612,0.06384743,0.93200666,0.0016583748
0.9474848,0.064123824,0.9317302,0.0016583748
0.9472084,0.06440022,0.9314538,0.0016583748
0.946932,0.06467662,0.93117744,0.0016583748
0.94665563,0.064953014,0.93090105,0.0016583748
0.94637924,0.06522941,0.93062466,0.0016583748
0.9461028,0.0655058,0.9303483,0.0016583748
0.9458264,0.0657822,0.9300719,0.0016583748
0.94555,0.0660586,0.92979544,0.0016583748
0.94527364,0.06633499,0.92951906,0.0016583748
0.94499725,0.06661139,0.9292427,0.0016583748
0.94472086,0.06688778,0.9289663,0.0016583748
0.9444444,0.06716418,0.9286899,0.0016583748
0.94416803,0.06744058,0.9284135,0.0016583748
0.94389164,0.06771697,0.92813706,0.0016583748
0.94361526,0.067993365,0.9278607,0.0016583748
0.9433389,0.06826976,0.9275843,0.0016583748
0.9430625,0.06854616,0.9273079,0.0016583748
0.9427861,0.068822555,0.9270315,0.0016583748
0.94250965,0.06909895,0.92675513,0.0016583748
0.94223326,0.06937534,0.92647874,0.0016583748
0.9419569,0.06965174,0.9262023,0.0016583748
0.9416805,0.06992814,0.9259259,0.0016583748
0.9414041,0.07020453,0.9256495,0.0016583748
